"row","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"C1_12850W",6455.08488892664,-2.3759758454516,0.656228953791723,-3.62065073740361,0.000293862984547002,0.00192499518840325
"C1_12860C",2397.08544448932,-2.11666733217099,0.428524503607896,-4.93943126787393,7.8350754037109e-07,8.71691789854152e-06
"C1_12870C",64.9455018983331,0.156834896775023,1.07997806849362,0.145220445998298,0.884536823478096,0.945616491312121
"C1_12880C",534.685504906481,-1.01087090803031,0.366747076503845,-2.75631619934594,0.00584564561618347,0.0245624375432296
"C1_12890W",260.987389521761,-1.3400744717017,0.711561749375732,-1.88328626837709,0.0596615833177938,0.160656571246739
"C1_12900W",177.668373133204,-0.304813267417063,0.957029063686893,-0.31849948866003,0.75010608246352,0.875681960600594
"C1_12910W",79.8628875262667,2.71119831209981,0.966207615956471,2.80602043217795,0.00501575117649064,0.0216378088430083
"C1_12920C",398.18876811925,-0.00501492973425891,0.360231535930761,-0.0139214067455294,0.988892683270878,0.994502138564821
"C1_12930C",81.8492565625262,-0.246751387697519,1.05145069974249,-0.23467708734033,0.814459372796894,0.910099903488216
"C1_12940C",25.8177706973802,-0.238351092541125,1.29227900727084,-0.184442439442313,0.853666379013732,NA
"C1_12950W",1661.31612844745,0.0942830358500125,0.349930130607846,0.269433888662969,0.787595810654258,0.895229972059002
"C1_12960C",4802.90990835672,-0.339742525190326,0.225320783901843,-1.50781707442634,0.131601350925059,0.285336275540529
"C1_12970C",2058.87457654288,-0.16946706524295,0.288249700945731,-0.587917575237503,0.556587619036269,0.73657730657918
"C1_13010W",1583.68901878012,0.373253608462319,0.209417656756334,1.78234067864017,0.0746936928863904,0.188090049203963
"C1_13020C",977.946415511132,0.564274476180942,0.170496938297734,3.30958715044821,0.000934336736985103,0.00515573765709852
"C1_13030C",3114.51207753451,0.800097573382995,0.253795333970139,3.15253066660845,0.00161861818810741,0.00832951831632802
"C1_13050W",4846.04731989602,2.1121777358153,0.226549046994874,9.32326912795663,1.12809759360253e-20,5.1416559953188e-19
"C1_13060C",4020.19943408853,0.268040875486675,0.153908173182695,1.74156362163107,0.0815848315579834,0.200442661708841
"C1_13070C",654.757045159202,-0.110314036141629,0.794192152291398,-0.138900939556443,0.889528428507283,0.94769597184838
"C1_13110C",4966.45012407801,-0.930086707660816,0.181240246487126,-5.13178902417176,2.87001094087356e-07,3.40682076264386e-06
"C1_13120C",3230.39513856403,-0.142662541599153,0.159220523660261,-0.896005981638151,0.370249568532979,0.578042444210597
"C1_13130C",1277.98698678472,1.28859612830919,0.346263311155711,3.72143419991072,0.000198094486726342,0.00134079716631524
"C1_13140C",8853.5752749369,0.534515945010151,0.179451755633302,2.97860526983307,0.00289563543485274,0.0136839315132852
"C1_13150W",41.9115757142896,0.999867215120271,1.28843031929779,0.776035149238966,0.4377282324685,NA
"C1_13160W",7906.93721155214,-1.355936015659,0.338149357381508,-4.00987311097917,6.07513859820221e-05,0.00045990305421101
"C1_13170C",2239.51578501861,0.600361798810099,0.209276097233693,2.868754753868,0.00412091188512981,0.0183686388651042
"C1_13180W",80.7581792134931,2.12810883845272,1.16754787150955,1.82271655868058,NA,NA
"C1_13190W",3005.74615555919,-0.98349029598995,0.256202241818125,-3.83872634763327,0.000123674173305887,0.000883892401156246
"C1_13200C",635.680359234254,0.110594227583457,0.317556837131213,0.348265931171747,0.727640477174553,0.861269261442009
"C1_13210C",348.809810046777,1.86603192683476,0.895175478630415,2.08454316654174,0.0371107879969909,0.110908586640273
"C1_13220C",3686.16067262519,0.056975324916766,0.203202120069152,0.280387453129804,0.779180262102591,0.891267918165516
"C1_13240W",638.297162038428,0.194296009145225,0.283039944121897,0.686461445390717,0.49242216869624,0.687065813443649
"C1_13250W",3440.39731633181,0.305232164303755,0.19620853775006,1.55565179682739,0.119790914695015,0.267521685153922
"C1_13260W",627.070529595767,0.237121521884958,0.313283177584114,0.756891971389981,0.449114585749035,0.65117890527229
"C1_13270W",1205.16904090796,0.198367895965231,0.406801064563763,0.487628753326772,0.625812825267388,0.790992997539457
"C1_13280C",842.986021973089,-0.106804269604913,0.310961933431692,-0.343464128957039,0.731249322262385,0.863070109780451
"C1_13300C",7441.80062217831,-0.267500999344882,0.104192179734903,-2.56738077680577,0.0102470020052504,0.039608979555646
"C1_13310W",932.588830345783,-0.137653786610435,0.261469951471796,-0.526461208393515,0.598567797653693,0.769527161615134
"C1_13320C",2740.69268561383,0.911029773967576,0.23433631597459,3.88770204131041,0.000101197743884885,0.00073278366322968
"C1_13330C",1030.86024364926,0.0476967246619068,0.344107027397518,0.138610144124743,0.889758226844549,0.94769597184838
"C1_13350W",3026.96456804078,-0.940281564866713,0.210563857465227,-4.46554112460631,7.98666284280562e-06,7.38967996364641e-05
"C1_13360C",258.542044307455,0.058198653737573,0.424449067910542,0.137115753426131,0.89093930064382,0.948319151780548
"C1_13370W",498.883214032199,0.678705903046091,0.440844663439677,1.53955794258801,0.123668143843309,0.273403104812078
"C1_13380W",112.247227300858,-0.532665769904833,1.00348286372977,-0.530817006605384,0.595545593840976,0.767552802762166
"C1_13390W",265.826926737543,-0.812805755137078,0.775531642022027,-1.04806265933633,0.294609738801142,0.497289657386694
"C1_13400C",1483.75486814023,0.280590471079846,0.403251978946101,0.695819204193787,0.486542060955503,0.682590520062313
"C1_13410W",72.9679805171352,0.698678244117312,1.06369033291306,0.656843653174781,0.511281452101788,0.701448542374296
"C1_13420C",6719.40833341138,0.447302348425084,0.124808277325926,3.58391573066099,0.000338481330012993,0.00218531634870557
"C1_13430C",473.741739535808,-2.06322509928224,0.384642061758044,-5.36401320711539,8.13929486957613e-08,1.0451767430652e-06
"C1_13450W",215.255824496038,0.161095417425327,0.613085705615587,0.262761659503338,0.792734288630298,0.898323226868478
"C1_13470W",1597.64724810077,-1.87369095609112,0.534827650406476,-3.50335468756541,0.000459437253127974,0.00281815529374034
"C1_13480W",58455.7026061168,-0.164513916024313,0.281039242117837,-0.585377027010818,0.558294232264036,0.738124873832846
"C1_13490C",3462.20796378249,-0.0670689287850094,0.301571584803933,-0.22239803802674,0.824004039009325,0.913867214942761
"C1_13510C",891.059957365973,-0.601892611009298,0.245452017383705,-2.45218033823851,0.0141993478888261,0.0512743863317924
"C1_13520C",464.141497570406,-0.693041658829061,0.388150199221655,-1.78549865546584,0.0741804692331217,0.187532593792657
"C1_13530W",751.006180682539,-0.205764965409669,0.333756923180316,-0.616511452253838,0.537557015810002,0.723351976966617
"C1_13540W",658.314149260126,0.180640855104062,0.30672653351153,0.588931296670075,0.555907362228045,0.736208882603695
"C1_13550C",1159.71651436449,0.249733616218189,0.23623146006832,1.05715646910858,0.290440182992879,0.49221685036351
