"row","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"C2_07350W",1556.85283132243,1.12193518978765,0.323781004770893,3.46510503474882,0.00053002442926921,0.0031743846446251
"C2_07400C",15330.8594552011,-1.06807959683667,0.266898225916636,-4.00182351594302,6.28561765691472e-05,0.00047322951564936
"C2_07420W",2000.49416415643,1.25174471782799,0.202923038800312,6.1685687600006,6.89108829282692e-10,1.1407657005234e-08
"C2_07630C",2950.37682878617,1.50309715298638,0.435143146768089,3.4542590504992,0.000551807055057828,0.00328086811566521
"C2_07720C",389.179985759733,-1.97891539099456,0.453109257563218,-4.36741328490394,1.25726687324984e-05,0.000111092262626706
"C2_07750W",527.557174113992,-1.37937446504801,0.27976580559289,-4.93046125535171,8.20356864145509e-07,8.98143690307514e-06
"C2_07930C",1085.88699672763,-1.31800065555318,0.523883939265078,-2.5158256567325,0.0118753910499351,0.0445813860727073
"C2_08000C",5886.77935299312,1.18096063008392,0.188848401532436,6.25348491435909,4.01393353374277e-10,6.89393084420322e-09
"C2_08040C",27734.5535616734,1.59167639426087,0.15950714672373,9.97871522971753,1.88896750361051e-23,1.17974606816402e-21
"C2_08050C",382.989989581307,3.02970014519649,0.533392703490041,5.68005547389918,1.34651063383036e-08,1.87352466924852e-07
"C2_08160C",3277.17706214777,1.27921338313184,0.167285704634281,7.64687805170469,2.05917438114257e-14,5.71576888826242e-13
"C2_08170W",204.596190891742,-1.16254311043862,0.391383879511045,-2.97033978990393,0.00297470520637388,0.0139615540685148
"C2_08200W",519.550597158678,1.17820207765473,0.471880472142627,2.49682313045286,0.0125311441453047,0.046692317439047
"C2_08280W",324.493706313812,1.28235942261236,0.395909153354934,3.23902443716101,0.00119939296721396,0.00644967568298218
"C2_08300C",5495.10298468736,-1.70999821162901,0.435940310805524,-3.92255125126948,8.76162479504792e-05,0.000642051864981112
"C2_08370C",26588.2787142541,1.32375389477367,0.274694660655587,4.81900118340269,1.44278698203816e-06,1.52198795648401e-05
"C2_08490W",2293.18231918511,1.38086008312815,0.288320597647985,4.78932165926648,1.67346049441386e-06,1.74522559341529e-05
"C2_08510W",289.153195394976,-2.41318159803043,0.852760650032204,-2.82984633254278,0.0046570365888492,0.0202974409931128
"C2_08590W",32222.1058777772,1.52979893932048,0.309148444464989,4.9484283900181,7.48151050691788e-07,8.35739466382534e-06
"C2_08620W",3215.42880860468,-1.7397688741759,0.223844490904023,-7.77222109487543,7.71216813189652e-15,2.23084610804754e-13
"C2_08800C",2951.110284027,1.30612058213145,0.235222263759386,5.55270815464774,2.81277465584169e-08,3.75842916619356e-07
"C2_08840W",446.197661357071,1.04078681138384,0.407349276667369,2.55502309933822,0.0106180751303892,0.0408090495920413
"C2_09050C",1904.6383996204,-1.04068966903424,0.22265179775165,-4.67406811686759,2.95291320795493e-06,2.92946046767514e-05
"C2_09060C",10598.3867174814,1.36746660753151,0.183893176437588,7.43620091850239,1.03622194155882e-13,2.63660916241078e-12
"C2_09120C",105.112453764898,-2.7281211815198,0.887721109665615,-3.07317371617694,0.00211795156923104,0.0104772833703815
"C2_09150W",3791.67838559215,-2.43253507202033,0.253865652330521,-9.5819779071699,9.52039713807292e-22,5.03730730971301e-20
"C2_09220W",46120.7305444306,-3.98077317387976,0.65537496568726,-6.07403911088566,1.24732327707127e-09,1.99862645212353e-08
"C2_09430W",49948.155147793,1.34456085394742,0.143973106128319,9.33897232688063,9.72736490794408e-21,4.50956357805301e-19
"C2_09780C",1197.51758498682,1.29837446669977,0.233202946701468,5.56757315919284,2.58311636728471e-08,3.47110209158845e-07
