Geneid,Fluconazole_rna1,Fluconazole_rna2,Fluconazole_rna3,Fluconazole_rna4,Nodrug_rna1,Nodrug_rna2,Nodrug_rna3,Nodrug_rna4,Fluconazole_ribo1,Fluconazole_ribo2,Fluconazole_ribo3,Fluconazole_ribo4,Nodrug_ribo1,Nodrug_ribo2,Nodrug_ribo3,Nodrug_ribo4
C4_06500W,100.6664153,122.1151542,130.0340278,96.32618219,103.3260082,141.2857816,125.5611968,95.32146494,163.48225,112.4196968,136.4866297,96.48449507,105.4873574,102.978819,146.1312115,141.9520915
C4_06510C,72.29666825,75.97756316,101.3451037,72.91492687,41.66330309,31.8391642,18.85456459,15.9485932,65.01520089,50.77864367,87.90455273,58.81162501,18.73119309,12.60436985,2.737429342,25.32604935
C4_06530C,3.105240166,6.719009368,7.107587295,2.524759307,4.926547563,2.399313128,0.725030805,0.029827067,0.58572961,0.878845333,1.594388176,1.867106203,10.15607122,0.345689014,0,0.745250185
C4_06540W,96.17386454,105.0233324,120.2825497,126.2072706,61.87870877,74.59567688,62.88388995,72.85194156,139.9735887,122.1138093,147.9665163,112.2774835,58.98572959,40.42324947,68.47066487,48.60558526
C4_06550C,40.70372039,41.86562363,34.46461422,36.96727631,13.29601195,13.8876461,11.12440265,14.98732649,17.85266416,7.054370855,0.069422761,23.61320921,11.43991198,2.193287308,27.47571522,2.812302296
C4_06560W,15.12709799,15.54858487,14.21759008,18.67498031,8.254785286,6.804541726,3.418583166,0,0.16523386,3.503239626,0,12.76072704,27.12426221,0.905529834,0,0.911016114
C4_06570C,4379.823654,4181.866568,4069.748594,5533.35656,11154.30025,12251.04292,11001.47191,12040.55902,7276.807393,8676.862831,9276.560178,8801.184099,20976.8833,25609.08801,19294.23863,27634.66158
C4_06580W,62.82612912,64.08700233,42.25783719,32.05705176,118.1722779,133.5204669,188.4364478,1.064012812,0,5.452314764,0,6.054979126,153.5814738,26.42500698,7.209000526,44.308511
C4_06590W,13.77128872,31.29520206,55.93667467,13.78285572,16.18366455,38.67548526,41.26963951,31.79737709,72.559632,38.65470554,30.25724816,10.5874635,37.30843865,57.68696129,68.29798764,25.35573751
C4_06600W,54.52710071,46.90808564,57.97971198,32.13497742,38.709908,44.64699204,42.91419516,47.9019232,39.35243641,33.27327955,33.68068607,27.46741534,29.45150409,33.39156403,34.20498801,26.29274549
C4_06610C,705.9217567,759.0833871,664.0389374,660.2517211,365.1188282,336.7025246,353.9054423,334.0391578,437.9176886,604.678457,508.2866266,635.355887,160.3311159,426.2413343,411.2795893,318.5612968
C4_06620C,15.86413285,3.550143295,5.446903475,10.57037078,7.043795847,8.918195114,5.969768031,0,0,5.258639914,0.187541343,16.17202159,31.163922,5.227969007,0.713120556,14.46401933
C4_06630C,0,0,0,0,0,0,0,0,0,0,0,0.32842589,0,0,0,0
C4_06640C,0,0.293732094,0,0.874572345,0,0,0,0,96.50345893,4.5293969,0.217235389,1.734499229,60.46450117,7.468734612,0,1.523105066
C4_06650W,103.0185279,84.2928167,90.79743013,90.1311947,74.60449308,52.89581325,58.00982666,98.40823459,57.58488507,84.24012124,60.91897956,74.50071079,54.72727598,42.83235471,8.348787732,47.69528618
C4_06660W,0,0.04553986,0.045497241,0.108474089,0.053828557,0.324372256,0,0,0.057106017,0.145289395,0,0.107565844,10.4936656,0.625915325,0.064033435,0
C4_06670W,16.74698315,22.54094565,25.55561471,9.672386307,17.37059345,16.62611177,24.15443536,23.52752467,12.67807293,15.92216919,28.43808728,12.7885335,2.376371168,18.9075481,1.398297516,9.358263099
C4_06680C,74.82343641,77.19809836,56.43531267,50.45002275,64.7177574,57.59277098,69.42974052,76.45317776,122.9257414,107.7876385,133.5863913,59.79395426,152.7383891,107.2966141,77.2921226,112.9306355
C4_06690C,146.0252435,141.3358467,199.0156013,124.1607852,115.8972666,118.6830008,99.18077285,89.30602647,153.188473,182.4172248,163.2025085,138.8503357,129.1069518,155.1213901,124.6311736,154.7911337
C4_06700W,0,1.724665506,8.184494461,1.540531102,0.509642851,0,0.207151659,0,0,2.980432,0,6.110529393,16.55881177,1.481524346,0,1.49050037
C4_06710W,49.37858058,58.1869291,58.95621396,68.31747077,28.05398688,42.78787105,28.63469318,117.9214199,78.57788004,85.36607691,85.80525638,69.55385379,31.30320937,56.09519026,66.82779623,66.37022575
C4_06720W,81.97368287,173.1485581,135.4471235,62.28678389,118.7917233,188.1744174,133.875484,37.07272226,169.2230774,259.1796768,334.7008775,161.0982377,372.1494244,598.6283765,222.0762797,422.5678684
C4_06730C,117.3429126,116.2776381,103.590569,124.8529592,87.73595155,77.56115129,63.86897944,108.4198984,91.96163501,107.6078087,101.827619,117.8499921,51.96579309,50.8055055,83.32832989,77.81299241
C4_06740C,95.30747908,98.32199385,80.34017159,99.33476845,46.2542413,33.63973542,41.35102896,57.91521365,77.9274682,122.0142296,123.3690225,110.2613892,56.36026732,50.67641018,77.99650013,53.83266326
C4_06750C,16.19346875,4.506574593,10.13030344,2.108557982,2.663407504,1.433014416,1.082580243,0,42.98909704,15.91814499,1.190330898,2.280985287,25.21929716,41.36700103,0.452619896,0.556385412
C4_06760W,155.6544104,123.8074776,138.9092923,153.5880838,107.4962391,85.75839973,87.35603308,98.23402896,101.3210579,128.8737381,197.4228904,134.0863171,105.1976877,53.52573286,42.38519261,77.76616331
C4_06770W,61.46283719,41.71053958,30.64286509,33.40883692,35.09792629,19.0661929,16.81716292,28.62236645,24.57505676,29.46019678,36.73840116,32.09769039,23.6123076,17.47699504,10.65899669,12.31767823
C4_06780C,69.26699483,90.89466622,64.34981423,74.3338174,15.13459767,25.31447677,18.05738719,6.991769271,58.66886088,84.54759159,101.1764822,91.99553921,36.19792846,32.72102038,22.45344777,36.18426399
C4_06790W,68.32409549,49.16656404,59.54981628,55.48657888,52.40283826,34.53852918,32.63093069,11.44737733,83.47104099,69.96680429,68.05385054,36.52912453,28.31102732,39.14636927,2.718201752,25.1716084
C4_06800W,117.526643,129.6644001,112.4691791,96.97583579,84.08999299,116.4201513,118.1487076,266.7455375,109.5189586,125.16021,135.0625437,97.39598206,108.2183114,154.1117332,38.42006094,122.7929665
C4_06810C,135.3932259,128.5841615,128.8284025,141.8807397,67.87687309,96.82214167,89.0324181,102.6659703,156.2914034,122.1382652,137.0024371,140.4968862,40.4639696,73.18172521,23.64976231,83.3729794
C4_06820C,32.4386078,20.26695214,18.06812439,26.52181099,15.97935237,7.690541184,5.079313722,19.84923709,29.19403927,10.42968316,11.21250686,19.44587266,10.43553859,11.68636237,1.391654537,4.743301034
C4_06830C,190.8423679,154.7151942,178.0860416,131.083988,140.8649449,161.9106002,163.2789364,168.9732603,99.92203797,90.5619503,143.5416267,120.0585157,104.7508779,133.2193595,103.3569959,144.4880147
C4_06840W,14.83216084,26.44694488,26.51056286,13.58933992,23.94202361,30.87112211,32.55192079,69.31436034,33.71848805,30.38280169,33.88544988,16.71386961,13.31602715,12.64333249,0.621855441,10.39609982
C4_06850C,74.52841697,70.55684368,80.38640322,61.9679638,125.3873909,103.1583951,149.3421524,86.84208643,68.08265582,70.35282992,60.41140946,48.66827324,100.8746154,151.2619654,69.03415183,93.63199224
C4_06860C,36.7875295,27.91710159,38.42533629,26.19232047,9.970705014,22.3525753,21.80758102,0,32.1111529,28.83435692,32.0839959,27.27759471,11.41567314,21.39346482,4.518461868,16.31588332
C4_06870W,304.7860705,257.8250714,226.613926,208.0195849,127.0430667,157.0340438,150.0622948,159.5898215,394.2819384,248.2115659,218.9021229,220.2906071,197.0486046,234.3324475,101.6037299,235.3826661
C4_06880C,417.2993999,357.7133422,396.9517132,357.0333358,335.7814725,271.1057546,304.3206563,183.9636012,173.5180476,169.0521233,235.1304229,248.119256,246.0754193,144.6180456,360.673077,208.1074248
C4_06890W,21.89387367,16.69039507,21.98809346,12.60058004,7.690657874,6.044882642,5.327754455,3.851282328,0.070947123,6.678648,13.47347581,11.49279746,11.64645287,6.765310776,0.159107155,3.52049967
C4_06900W,0,1.91825041,1.533164161,0,0.906956258,1.793315184,0,0,0.120272265,0.101999086,0,0.226546838,0.884037787,0.79095259,0.26972451,0.331560286
C4_06910W,0.66862173,0.637970159,0,0.807297549,0,0,0,0,0,0.169613864,1.120580739,0.753447629,13.84309171,0.219211973,0.112130947,1.378375625
C4_06920C,9.286729053,0.099993904,0.099900324,0,0.236387535,1.424477309,0,0,1.379292575,2.339468391,0.443714837,1.653309903,0.921656417,21.71473387,0.562404296,0.345669235
C4_06930C,35.10845228,40.37539781,42.97953249,39.63661085,22.10861463,24.23354553,29.43808908,40.2095601,25.07231076,35.73560831,24.23178282,33.21097883,22.39211907,22.95969652,1.178965091,14.04656822
C4_06940C,30.62218847,19.91257923,16.5352261,19.28037404,29.58919838,16.71611842,29.32191452,26.96331806,3.3077079,23.4313527,17.5190858,16.61454287,32.8935997,31.56266424,2.109016111,16.44908772
C4_06950W,8.255718837,15.02671555,16.03203034,15.46612146,5.153092751,11.9750981,20.32157771,0.231002782,0,2.170164758,5.899655826,7.887407019,1.424929328,9.179212951,50.47486059,8.657649847
C4_06960W,20.97459785,18.34276368,17.03785278,10.98197172,11.25084978,10.68170155,12.86175804,4.773840886,656.9707565,15.28910346,174.0816247,46.13621577,14.62205961,3.815706587,2.509462208,5.826787311
C4_06970C,11.05526057,3.814396732,3.293307285,1.402119991,13.02500057,2.893023493,4.117710023,0,118.2211291,3.5055798,2.298602913,9.677045797,41.37911006,152.2306347,7.416072685,7.813925787
C4_06980W,76.9580717,14.57216363,16.69276036,4.906691596,72.23442809,9.577933368,7.184396159,0,407.1762875,11.03444655,14.21904364,44.87172031,86.96386871,786.4585411,46.4508516,22.68173777
C4_06990W,27.33868618,19.61089955,12.74732454,11.64182349,22.28041867,11.11623019,9.334173202,15.14207433,0.992830666,14.9938656,7.116687644,12.08380283,8.420316723,3.013478118,22.17974352,2.210640614
C4_07000W,0.145725249,2.372451529,2.934572027,1.210946323,0.534144912,1.70997201,3.582329403,0,0.425000553,0.480572615,0,3.202152422,1.735490849,2.17385207,0.158852175,0
C4_07010C,14.36581546,25.35475689,21.66158041,22.85941026,29.2693457,27.95461904,15.48310682,23.99840661,3.268575682,3.779966118,8.411938422,11.47393103,13.4685757,6.839413571,71.30246738,5.324468128
C4_07020C,0,1.560267059,3.259323459,2.280574967,5.784241275,4.862157365,1.362949544,0,0.088933717,4.826998986,0,1.675170281,12.85590163,4.483921372,0.09972209,2.451678174
C4_07030W,80.73036618,85.62648751,57.20268205,38.49824799,63.8159862,106.7022534,104.9122101,19.69721278,119.5557653,116.5681624,130.8498821,65.38639044,108.294629,158.3352044,224.9625759,121.551214
C4_07040W,16.11906568,11.95302857,9.00161593,18.92716103,23.81524711,7.256188605,11.52904751,58.78380351,12.15004793,6.16318175,0.066970447,9.197190516,14.18889166,2.489189268,0.190989898,2.504270371
C4_07050W,126.4207265,125.8851832,92.52104106,125.2431054,86.43194555,99.54198774,63.53122637,196.2200438,191.2590481,232.746392,195.5928073,217.3618412,141.2538639,169.1091026,237.6507471,318.6222274
C4_07060W,82.10455427,85.870449,75.90295962,65.32266147,50.75934784,61.90779035,58.53799959,46.66452725,50.18338345,31.23152497,43.53420957,49.17945671,34.65033251,41.799447,19.58530025,26.3801242
C4_07070W,39.75323753,51.9490583,61.3955488,46.92469836,45.58968768,46.91021459,48.05538882,56.06957566,1.735604353,32.0876574,12.82939889,32.03828942,3.68541931,17.62820056,2.724605892,17.22464367
C4_07080C,25.96514477,22.70917353,25.34963239,10.47598115,9.772256454,21.59347272,16.92448933,10.2332246,35.13201933,22.53127374,24.61392937,11.33719472,33.65124043,25.42898342,20.45505248,16.81171758
C4_07090C,40.06364898,47.97624202,64.77796031,18.33362767,75.93265579,72.88802261,82.21667112,16.8879194,47.201296,50.78940585,66.2970224,18.11588083,88.40718938,73.34162817,97.21164771,56.78737405
C4_07100C,61.29727973,57.15773408,51.81358278,50.09536528,32.260342,32.7664176,26.78453503,34.55011389,38.54461018,25.39822702,30.50548661,39.50431527,27.67708199,24.07495408,36.16699744,19.6341495
C4_07110C,1117.874379,1104.450584,994.1220617,1007.8913,892.0138597,944.1695094,971.470544,740.7418766,798.9025641,1531.557087,1423.342164,1072.682011,1166.808594,1730.535842,1460.413283,1300.211641
C4_07120C,45.34974014,43.90816187,31.64308937,36.27665881,25.23291956,45.82770658,28.49931989,21.74973095,29.87671409,46.66710275,25.61961701,32.68048053,36.08499171,68.89918212,17.24049238,47.02607804
C4_07130W,62.76220129,58.00919818,45.25179371,45.35221553,28.61156679,33.88987851,33.37525458,39.9035599,136.4992747,42.23208498,52.17270762,39.32441873,155.1579449,85.65234569,119.985877,30.46915436
C4_07140W,34.92871249,42.04605923,15.7525163,17.5538151,37.54424071,57.98482645,27.99569052,11.28681338,23.92677344,41.06909702,16.73099786,26.1777258,54.05955546,47.11103351,138.9660454,34.36243519
C4_07150W,13.82958109,18.40668412,10.23743028,10.05699342,11.66348189,13.85414422,10.75794603,0.078762725,10.47000017,4.237835499,14.59541133,6.275012015,9.036698514,9.38923532,27.3490851,5.247845179
C4_07160W,39.4838727,41.50898276,32.6664202,24.02772442,35.35898749,46.24865474,52.14089017,105.8762749,0.872369556,7.151679316,0,12.59794177,14.96175795,14.97996558,1.630324954,6.41307396
C4_07170C,40.48367188,29.93653123,44.38037696,27.31541022,17.12190538,24.71949868,36.42109247,1.603306977,7.568503001,43.90327085,32.85313279,29.08256241,39.3124338,37.49575762,1.018394766,25.87192166
C4_07180W,2519.25582,2124.976679,2646.406177,1716.735666,7621.2903,6107.058976,6734.666786,6176.309533,1269.663829,825.3100115,1247.313827,1233.166042,1757.02892,1707.402308,4775.573761,1447.02873
C4_07190W,103.281864,88.83627422,90.61606225,68.3140094,59.64119108,69.87769785,76.08223263,83.03332511,40.79736853,44.42517226,29.84520937,50.02588853,25.56659618,42.72720894,40.77653179,44.35224226
C4_07200C,34.2512625,34.89537277,35.91916161,34.14330433,39.92733213,38.86263446,26.41805102,42.67134714,43.97905724,55.53977716,55.00400048,32.74734544,58.29860859,94.22717072,35.6845526,57.47183114
C4_07210W,19.04797738,15.73167257,11.93598559,6.539959933,3.157639813,7.664062786,2.709543694,0,8.00253673,19.57094036,4.500202583,9.464888423,13.45133286,19.2763472,21.70288579,11.54353313
C4_07220C,38.45233329,51.83053843,24.63884654,27.71839352,8.136651643,9.596885003,7.300056178,22.08932506,184.948709,56.53458351,48.71396643,23.95658453,75.9484214,31.82902692,1.599644879,11.33163506
C4_07230C,33.28856288,36.97921006,18.14593565,27.27304008,8.340383196,19.69073368,8.443781902,22.50796333,35.80245623,43.18205501,34.7415558,16.51230406,31.81593826,26.17602252,1.561727408,27.32837263
C4_07240W,25.478687,41.54819185,26.1984981,13.38475936,9.66105579,49.87928585,20.9433329,0.141354359,29.68023186,28.06822667,15.86762841,16.49031151,26.6812854,100.8703366,0.478858731,29.43198194
C4_07250C,2.095220168,2.59891991,0,0.773815162,0,1.446221922,6.243188236,0,0,0.230320516,0,0.255778688,2.328916752,0.148835165,0.304527672,0
C4_07260W,0,0.39940908,0,0.475688074,0,0.177807455,0,0,0.250425255,0,0,0,0,0,0,0
C5_00010W,2.100344348,0.191564409,0,0,1.245370473,0.085279934,2.208867142,0,0.240217704,0,0,0.22623903,0,1.184816889,0,0
C5_00030W,55.66432124,93.14327056,45.49957938,59.43822514,42.92877725,60.12633852,62.59489083,36.98563226,268.6082935,283.4120858,151.2932821,90.84237082,330.4504332,436.6917625,276.4116922,252.5222791
C5_00040C,105.5691468,80.57256576,68.69542302,56.32561061,75.41933665,96.2412482,60.45618513,80.76911669,35.25385969,42.27999939,23.92329184,38.30274333,41.49668065,57.7276629,88.40767537,31.61472136
C5_00050W,38.80311627,30.08221791,14.87524441,23.28171897,24.66275988,36.3429751,58.20068711,3.279177416,35.81728799,35.76123117,39.70164004,18.42157802,8.713360951,30.48747213,66.79460078,12.25486834
C5_00060C,23.69017762,19.6132034,12.37569363,12.65275133,7.320946486,12.33109342,4.463555811,18.20961524,1.024772536,10.42892421,4.389771862,7.213146274,14.53619181,9.16303374,0.544303731,8.921176711
C5_00070W,102.6301899,96.38975513,105.9295029,56.51605365,78.54004548,108.4186708,109.4449587,168.5547804,110.7147072,103.9623205,130.7630496,78.40610106,94.80160885,239.4855339,137.4580258,160.0985519
C5_00080C,274.8443794,204.2335306,162.9772606,199.6837075,158.0794137,185.2035204,159.5087754,191.3683493,120.9935122,209.8016242,166.412087,212.0216163,120.7142702,195.1334295,158.406776,267.7269354
C5_00090C,65.25310245,108.003648,61.01347571,62.08151192,49.10926858,104.4673374,46.76088367,140.5933982,97.56574771,76.70804366,73.97265085,86.09552516,138.2861838,174.8809125,7.97858346,152.9338783
C5_00100C,200.139338,186.6662735,138.934529,179.5263617,133.2957768,203.8382371,110.9736746,213.4782618,237.9128498,286.4985412,206.3666344,278.1445194,154.607123,321.0510896,9.243051317,311.8692302
C5_00110C,285.9632607,254.8178745,252.0776259,204.3101667,272.9845561,343.7456218,290.6302375,312.4437262,222.8287073,237.0770161,172.0691822,199.3800624,361.5014952,935.893585,455.3274748,413.9777653
C5_00120W,40.90493588,40.38103351,63.363963,59.50488341,79.01195991,59.92226302,80.23406085,23.48403682,1.430422574,25.96025274,0.674906063,26.40480379,43.45803881,31.35653471,2.566310867,25.23721015
C5_00130C,262.9612116,236.9062312,230.0817338,237.5473038,344.1228592,376.8979484,366.3745981,481.81109,118.5751543,145.0728583,104.0223305,218.5469028,311.8677055,342.8475265,335.4957937,265.3717672
C5_00140C,62.96835013,101.8776605,66.34026054,43.51420595,16.84451824,37.11969601,12.09097455,0,85.16828288,78.19381523,66.60016569,56.57824581,30.74170112,45.84123075,2.131693704,42.45041215
C5_00150C,256.5394544,195.695191,183.5053169,200.8643577,159.810383,207.6759647,188.3935591,247.9830068,236.3003075,213.4132066,191.5826445,233.9302162,199.2531115,316.005909,120.1952836,325.773491
C5_00160W,45.57325713,30.43755628,20.21747505,34.17622941,20.9786985,32.63833635,19.9231154,25.81795793,50.12806524,29.9877312,29.80980678,29.58035391,28.79363076,47.30594387,3.032020809,34.11755347
C5_00170W,34.6266353,31.92148121,17.25761563,21.12874115,33.04093076,28.10962169,29.71974665,55.90471288,62.34842551,13.40511163,14.3289038,15.16250981,34.06619123,44.4354284,39.63309167,24.4100282
C5_00180W,74.7223562,76.77920231,72.06362956,64.6094324,112.9334956,107.4456362,111.8637926,152.0716602,102.9985467,64.14500195,44.56110542,61.04420729,105.3856157,163.9114037,50.92346869,117.3850937
C5_00190C,698.9778182,737.4433172,665.1321989,471.9224189,644.049382,661.9427662,634.3453819,802.6777167,718.8098712,648.3465197,588.7838168,505.115402,585.5547785,688.956054,565.3233335,610.7391265
C5_00200C,158.9000956,180.4528918,134.5377354,135.4099184,110.5241929,123.0736626,114.9704383,137.4317323,128.8672424,158.564258,190.337553,115.6955569,75.5543923,120.4524628,142.1137833,127.8637692
C5_00210C,114.7881978,86.2354043,119.9936296,125.0191591,132.6284797,98.98653218,99.52832248,113.7497767,92.08187166,45.4193739,82.06628793,88.2248676,69.84050352,61.03053351,35.66582592,72.19871157
C5_00220W,105.8211003,105.8624113,111.7534286,92.01195743,59.97392675,66.24650077,62.68801915,44.18104903,91.01667896,98.76064341,63.13418752,85.09639079,62.48547344,65.88925495,106.7372343,47.38802722
C5_00230C,31.89147901,9.586838897,15.48301806,13.99315751,15.50658725,3.722320883,0.346311822,11.06986744,4.880987947,7.435608196,0.319855787,8.683137243,3.321921134,2.674924019,0.60812121,8.472077256
C5_00240W,30.7701071,32.20174068,20.86806775,24.16999934,25.90512897,16.3431193,16.83961639,0,9.425377025,19.68891442,26.15601855,18.59476614,49.22483135,16.6923398,1.946875142,13.81222102
C5_00250C,2.34286777,24.52024437,19.96076046,32.98869984,13.41813304,30.32175432,26.28824599,10.36598633,7.25991283,36.69996089,2.182848352,23.32775774,31.7385225,28.39659902,7.182880959,13.34249848
C5_00260W,204.8878436,220.9164692,214.8218873,226.6757825,183.9686934,184.6500686,175.6025929,218.8003416,103.3915358,99.56117763,72.31032755,168.3679506,60.01039949,105.9945742,67.47676149,76.25226634
C5_00270W,1428.637349,1330.709089,1173.172123,1372.11227,1737.427721,1478.732587,1309.454887,1896.534631,1581.51721,1363.952459,1664.478818,1300.656093,1931.127999,2574.29256,3275.705143,2735.198467
C5_00280C,110.780778,120.4152483,99.20938935,128.5665741,108.6347717,123.9921179,117.5396387,186.3057628,37.3942957,93.4896696,100.6560726,113.5436653,60.10260287,69.26690352,37.65360998,71.33595299
C5_00290W,39.5700745,29.18698156,36.80477655,27.90566282,25.21410274,20.68083456,24.33643952,0.899453674,25.2207821,36.36840599,32.75433876,27.35210311,30.7927091,41.69786564,77.03277579,24.58036993
C5_00300C,51.96457537,48.14670525,45.75398919,34.20773326,37.72677038,31.54858558,26.33195641,56.38757585,40.63861404,21.96942897,20.07942645,26.59399105,27.99558993,31.46075571,11.43369957,18.81783525
C5_00310C,53.45813444,43.63027973,45.35799364,31.9961711,66.46435353,65.08383171,78.14452087,128.4516501,69.20540764,12.51334426,31.42051593,21.64409082,21.43497826,66.83666216,1.75699422,30.95705421
C5_00320W,81.61338039,100.4892158,60.80579058,83.17671889,116.450226,113.4466779,102.4493617,145.5747963,35.68948744,31.664064,8.419557931,60.50278055,29.59604767,49.95037551,7.388106129,39.35476443
C5_00330C,72.27298471,70.32330312,58.92892036,62.23190816,27.63042088,31.201611,22.89829473,31.33550848,34.17692309,28.77602152,13.87447366,44.51547154,25.11144909,31.05143939,8.847974328,11.59429023
C5_00340W,62.973661,65.91450754,64.82814015,40.39150025,39.198258,47.12018267,37.58144988,39.10840495,104.6053738,72.06072168,76.35897667,45.38297885,11.13407436,47.08315987,4.807165724,27.18247644
C5_00350C,49.68792935,34.42375322,42.2013805,40.88581895,26.27265071,24.86323089,24.07276629,13.21309163,14.52667221,22.7862687,44.50931095,32.0343585,37.47269058,28.28434838,60.52045031,25.39525881
C5_00380W,34.20106619,47.70807897,31.08777195,38.93128154,36.2497274,38.73903469,35.24995539,32.6150424,53.82835031,32.37528942,26.26749442,36.69625884,11.24332772,29.99322448,4.072281746,30.81134833
C5_00390C,191.6078844,419.2336271,338.4939,268.6686243,57.81846144,77.49683473,115.4320911,35.59014283,134.8552775,211.9795999,362.9338343,304.6488605,33.15141703,41.42614189,143.0214211,84.79654324
C5_00400C,60.9311784,64.16178297,60.30083244,68.84731465,39.13530804,48.00832393,49.55904015,21.20265904,45.20577645,43.97996459,49.185945,49.78842594,27.16843084,18.54170074,46.23654837,25.87679085
C5_00410W,0,2.91132695,0.207757312,5.448663103,0.491602396,9.442677295,0,0.172627447,0,0.884593841,0,2.947113734,0.638906366,1.143264805,0,1.437739295
C5_00420C,68.96660944,113.0685958,143.9868875,99.91561848,151.7047448,101.339827,111.2934244,164.0242841,165.3380482,86.8206072,137.7959185,85.17839197,126.1834398,60.92301787,41.72705233,55.83816795
C5_00430W,172.9096317,229.3246567,268.4866626,126.0656281,286.7192767,343.406272,371.7411841,172.9907496,171.8444661,190.4902471,169.8385768,125.8931077,445.3206409,265.8649313,277.0959577,262.5279277
C5_00440C,48.98991417,66.08972116,55.28733699,49.32588024,78.01453504,57.901664,59.863981,74.90650195,54.14507047,42.45138198,48.09591511,44.7500801,42.50564187,43.23791767,45.72083302,55.13640337
C5_00450C,42.80465916,62.97691472,46.31305333,56.89278957,27.99827425,36.29054424,29.49643597,1.407875814,52.88411052,68.11567652,104.0221295,52.21023501,28.48487434,24.55314736,21.70071028,33.80877964
C5_00460C,35.3601706,47.18243671,65.4312659,35.58634439,36.42715608,29.10933247,32.08318741,23.44866086,25.00821392,46.88816029,66.75732366,38.32482475,41.20426494,28.93857344,27.30910808,22.5800889
C5_00470C,1.812207701,0.280983757,0.467867994,1.115486427,0.147611348,0.222377436,0.689985662,0.362838736,0.078299482,0.166008255,0.092358713,0.663687925,7.577746402,1.373132928,0.131696755,0.215851914
C5_00480C,192.0865053,262.5539364,284.0646175,183.9267148,158.674395,233.817839,250.0292922,320.5726194,163.8456753,303.3729676,311.2561676,210.8781344,157.4374872,217.260056,115.2179559,222.1881828
C5_00490C,35.87815107,43.74296024,50.221393,42.46902907,29.63803485,29.27861525,24.50504471,39.46877456,31.87215032,21.9844458,23.05355148,36.77340639,9.261348249,20.69188472,25.67199349,24.86702148
C5_00500W,56.88051992,74.48722078,94.03993428,50.85829448,65.82751963,89.54219344,85.77921806,35.13346079,40.22761377,36.45153366,34.86178944,38.75966641,20.56884205,32.68425569,35.27831743,34.09419128
C5_00510W,0.045016116,1.500651094,1.011119867,0.706585181,6.723879608,4.039398063,1.441960134,9.415459906,26.16993505,6.235072824,2.993976845,5.770215256,36.13395046,9.113575015,0.932352172,5.911457284
C5_00520W,0,0.149672405,1.345790993,0,0,1.865656985,0.143818667,0,0.187686019,0,0,0.353528505,12.87579453,0,0,0
C5_00530W,0.039161307,0.242879251,0.030331494,0.361580298,0.251199933,0.351403277,0,0,6.015167174,0.807163308,21.73476553,2.796711935,5.503344624,1.502196779,0.426889566,0.31485376
C5_00540C,0,0.099923037,0,0.535528353,0,0.222416837,0,0,31.95184881,1.3814334,4.064503379,0.354029609,5.219018263,4.738147956,0,0.172712127
C5_00550C,46.399603,69.25530897,80.75666834,73.86417456,62.55604453,51.35402572,42.70908316,0.085807485,69.73498812,15.38959812,17.88847426,67.14190563,30.48763748,29.8346853,38.07980116,22.8689089
C5_00560W,163.3518958,161.8868379,239.9671593,214.4220963,149.937995,140.3779206,153.3244785,205.6985247,157.2145759,229.958313,136.2729302,180.4710096,115.7520435,154.3304799,288.4679402,181.6781611
C5_00570W,134.4088962,120.6042823,117.8901312,97.23112551,54.85860592,61.24759189,55.00398718,85.99247403,93.1343779,74.95548325,59.25170453,86.83835252,41.877923,45.39505508,47.08149651,53.32977293
C5_00580W,90.64977971,99.52702921,100.4351084,96.34205027,33.31583544,40.48701805,35.6899025,7.045362488,34.83380811,46.19389513,35.3907427,62.21080841,3.848765134,8.694856436,9.863936748,9.527018802
C5_00590W,4095.659124,5016.136403,3915.599456,3763.372256,1575.827641,1500.173533,1702.143816,975.3450775,2626.956752,4020.933051,4287.1404,3514.095438,763.4771342,1333.774701,1203.217857,730.0750281
C5_00600C,9.058415472,17.8264995,25.68931099,25.47719713,0.510814444,0.817641789,1.712929922,0,7.31587159,8.73205966,17.49868512,18.7565158,9.128282901,4.826022986,0.227870706,1.493926808
C5_00610C,16.33435359,21.28580579,26.49224696,14.90980243,16.03418829,15.16149787,18.30397992,0.029949184,22.62029556,34.33856119,14.40824279,16.02059472,13.7446612,15.52052184,1.67404503,18.70753407
C5_00620W,31.81274082,15.77156108,22.10182176,8.320255819,11.63569726,16.68106241,22.27440199,10.54427111,15.39701704,33.76996757,28.65158643,12.00085953,27.31756406,24.73211364,162.2295726,5.122755776
C5_00630C,34.08955045,37.95680143,40.12417517,15.49376422,36.0411773,34.13148358,24.09290416,30.88156934,28.08421886,28.03812669,33.77922938,12.79716321,26.80751762,18.31330913,62.76066309,18.83804657
C5_00640C,84.53718056,119.4927157,150.5581138,120.6785783,70.67002357,79.90427406,79.90911959,98.33000196,33.12392018,98.23108757,118.3239565,91.91615771,19.71320669,25.54000872,43.82066809,33.84677924
C5_00650C,37.47260434,48.34311505,45.72049211,23.51117635,145.6392632,131.1745144,133.1060645,58.33448124,29.04474743,45.14859292,42.22350853,19.87015823,184.3679443,77.00461461,86.19114292,122.7208282
C5_00660C,1278.732779,1861.826558,2273.12922,2139.283198,458.2502972,592.5668205,537.6797549,831.8669668,1214.011967,1738.542858,1677.700507,1975.6962,307.4131512,405.2321052,474.534451,579.8906977
